#Parameters = {fl=11; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=13; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=1}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (1) [Real Part]"
#---------------------------------------------------------------------------
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (27) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-42.821046663040
0.59000000000000	-14.553001539705
1.0800000000000	-8.4718478850016
1.5700000000000	-13.762302383387
2.0600000000000	-8.6967643755226
2.5500000000000	-4.9791527640754
3.0400000000000	-0.19945016500950
3.5300000000000	3.6062053077080
4.0200000000000	6.4231468806641
4.5100000000000	6.4525604104718
5.0000000000000	4.7320538119235
#Parameters = {fl=9.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=16; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=2.5}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (28) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-42.869771430005
0.59000000000000	-14.931222241405
1.0800000000000	-8.5614024525625
1.5700000000000	-13.667926618145
2.0600000000000	-8.3625691293214
2.5500000000000	-4.5370518182049
3.0400000000000	0.49111201331665
3.5300000000000	4.1548356277125
4.0200000000000	6.4947553525661
4.5100000000000	5.5973172847635
5.0000000000000	3.7375321656930
#Parameters = {fl=9; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=17; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=2.5}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (29) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-42.278357710159
0.59000000000000	-14.737553237183
1.0800000000000	-8.4418778508689
1.5700000000000	-13.407132561444
2.0600000000000	-7.9707807964551
2.5500000000000	-3.9729979930790
3.0400000000000	1.1108137154655
3.5300000000000	4.4645933998191
4.0200000000000	6.1877137218559
4.5100000000000	4.6141172419238
5.0000000000000	2.8103141586171
#Parameters = {fl=8.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=18; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=2.5}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (30) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-42.202379488073
0.59000000000000	-14.465767927628
1.0800000000000	-8.3590382634447
1.5700000000000	-13.132099248443
2.0600000000000	-7.6373623253037
2.5500000000000	-3.5244334004041
3.0400000000000	1.5491202940052
3.5300000000000	4.4663629345746
4.0200000000000	5.6291366898459
4.5100000000000	3.6747034256875
5.0000000000000	2.2085063798633
#Parameters = {fl=8; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=19; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=2.5}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (31) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-41.040965397189
0.59000000000000	-14.591661317470
1.0800000000000	-8.4206782156412
1.5700000000000	-12.875773507485
2.0600000000000	-7.2444919511487
2.5500000000000	-2.9750273753982
3.0400000000000	1.9375056327622
3.5300000000000	4.2206774184111
4.0200000000000	4.7841292426312
4.5100000000000	2.5660226434040
5.0000000000000	2.3074908604395
#Parameters = {fl=7.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=20; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=2.5}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (32) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-40.768539457075
0.59000000000000	-14.489145065541
1.0800000000000	-8.1367819322589
1.5700000000000	-12.610060655441
2.0600000000000	-6.8677867816983
2.5500000000000	-2.5149662264783
3.0400000000000	2.1521660316172
3.5300000000000	3.6146613385878
4.0200000000000	3.7890699715751
4.5100000000000	1.5310275664199
5.0000000000000	2.4284629323320
#Parameters = {fl=11; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=13; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (33) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-43.445906546568
0.59000000000000	-14.996656981976
1.0800000000000	-8.6836953177369
1.5700000000000	-14.356256503068
2.0600000000000	-9.4094675851282
2.5500000000000	-6.0432353889313
3.0400000000000	-1.6026570346726
3.5300000000000	2.0601315052509
4.0200000000000	5.0688032894461
4.5100000000000	6.3802618166208
5.0000000000000	6.3991529227182
#Parameters = {fl=10.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=14; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (34) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-43.175092192273
0.59000000000000	-15.154310791433
1.0800000000000	-8.8537330223632
1.5700000000000	-14.173486676462
2.0600000000000	-9.0646248166601
2.5500000000000	-5.5661117447976
3.0400000000000	-0.83855327193840
3.5300000000000	2.9493173934155
4.0200000000000	5.9565634143602
4.5100000000000	6.7397876444779
5.0000000000000	5.7025634297110
#Parameters = {fl=10; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=15; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (35) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-43.158515732641
0.59000000000000	-14.616673009915
1.0800000000000	-8.4861649207630
1.5700000000000	-13.824676402341
2.0600000000000	-8.7387762192008
2.5500000000000	-5.0196783744520
3.0400000000000	-0.18504046632248
3.5300000000000	3.6189285926234
4.0200000000000	6.4561985874028
4.5100000000000	6.4849334000762
5.0000000000000	4.7983370476858
#Parameters = {fl=9.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=16; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (36) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-42.858325209887
0.59000000000000	-14.352453492067
1.0800000000000	-8.2370095156180
1.5700000000000	-13.549430338291
2.0600000000000	-8.3637795748821
2.5500000000000	-4.4517308666434
3.0400000000000	0.49513159728104
3.5300000000000	4.1608161675078
4.0200000000000	6.5515145270717
4.5100000000000	5.7517739643819
5.0000000000000	3.8584045157379
#Parameters = {fl=9; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=17; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (37) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-41.526774305788
0.59000000000000	-14.662898666426
1.0800000000000	-8.2863788407890
1.5700000000000	-13.364184533681
2.0600000000000	-7.9656616548040
2.5500000000000	-3.9251118494487
3.0400000000000	1.1169036077666
3.5300000000000	4.5173487979147
4.0200000000000	6.2190748676434
4.5100000000000	4.6862976844225
5.0000000000000	2.8601015663624
#Parameters = {fl=8.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=18; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (38) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-43.481530624702
0.59000000000000	-13.975268457572
1.0800000000000	-7.9285289488849
1.5700000000000	-13.097185543724
2.0600000000000	-7.6302715944547
2.5500000000000	-3.5239603244254
3.0400000000000	1.5976395169324
3.5300000000000	4.4192608195795
4.0200000000000	5.6348025998928
4.5100000000000	3.6925887614578
5.0000000000000	2.3397901225933
#Parameters = {fl=8; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=19; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (39) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-41.647644111984
0.59000000000000	-14.677110391050
1.0800000000000	-8.4180885854697
1.5700000000000	-12.948942758241
2.0600000000000	-7.2465470648372
2.5500000000000	-2.9880683084195
3.0400000000000	1.9947238549180
3.5300000000000	4.2235041150053
4.0200000000000	4.8078973241219
4.5100000000000	2.5713201139346
5.0000000000000	2.3850823771127
#Parameters = {fl=7.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=20; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (40) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-42.049224838056
0.59000000000000	-14.203867827653
1.0800000000000	-7.8927597231991
1.5700000000000	-12.702722087484
2.0600000000000	-6.8614770883730
2.5500000000000	-2.4606547158411
3.0400000000000	2.2301522322388
3.5300000000000	3.6781385093747
4.0200000000000	3.8195827014228
4.5100000000000	1.6510948988308
5.0000000000000	2.5210529366361
#Parameters = {fl=11; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=13; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3.5}
#"Frequency / THz"	"Gain (IEEE),3D,Max. Value (Solid Angle) (41) [Real Part]"
#----------------------------------------------------------------------------
0.10000000000000	-43.168453545723
0.59000000000000	-14.867015181415
1.0800000000000	-8.5819572874288
1.5700000000000	-14.303804750093
2.0600000000000	-9.4003132013611
2.5500000000000	-6.0606266594195
3.0400000000000	-1.6263786942933
3.5300000000000	2.0857009508843
4.0200000000000	5.0751777706004
4.5100000000000	6.4144478561258
5.0000000000000	6.4110757351926
#Parameters = {fl=10.5; fw=1.5; gt=0.4; inl=2; inw=0.15; k=4.5; k_mul=0.5; pl=14; pt=0.4; pw=23.7; sl=35; st=3; sw=55; x=3.5}
